x,y,H,map,gp
754.175,747.7,NA,3seb,10
754.525,748.625,NA,3seb,10
755.2,750.0,NA,3seb,10
724.075,750.0,NA,3seb,11
723.8,749.875,NA,3seb,11
721.5,748.5,NA,3seb,11
720.275,747.925,NA,3seb,11
718.675,746.525,NA,3seb,11
718.4,746.625,NA,3seb,11
718.1,746.875,NA,3seb,11
717.375,748.05,NA,3seb,11
716.4,750.0,NA,3seb,11
873.725,750.0,NA,3seb,12
874.15,749.95,NA,3seb,12
876.65,749.4,NA,3seb,12
879.05,748.725,NA,3seb,12
882.725,746.9,NA,3seb,12
883.975,746.425,NA,3seb,12
884.2,746.65,NA,3seb,12
884.3,747.15,NA,3seb,12
884.15,749.6,NA,3seb,12
215.55,750.0,NA,3seb,13
213.825,747.25,NA,3seb,13
212.85,746.375,NA,3seb,13
212.4,746.275,NA,3seb,13
210.675,747.2,NA,3seb,13
209.95,747.7,NA,3seb,13
209.65,747.95,NA,3seb,13
209.375,748.275,NA,3seb,13
209.25,748.525,NA,3seb,13
208.975,749.575,NA,3seb,13
208.925,750.0,NA,3seb,13
673.95,750.0,NA,3seb,14
674.125,749.875,NA,3seb,14
675.725,748.325,NA,3seb,14
677.2,747.225,NA,3seb,14
678.85,746.5,NA,3seb,14
680.075,746.275,NA,3seb,14
681.0,746.275,NA,3seb,14
681.875,746.5,NA,3seb,14
682.325,746.85,NA,3seb,14
683.575,748.35,NA,3seb,14
684.7,750.0,NA,3seb,14
866.0,750.0,NA,3seb,15
866.525,748.675,NA,3seb,15
867.225,746.2,NA,3seb,15
867.425,746.075,NA,3seb,15
868.45,747.475,NA,3seb,15
869.575,748.7,NA,3seb,15
871.225,749.95,NA,3seb,15
871.55,750.0,NA,3seb,15
657.125,750.0,NA,3seb,16
657.0,749.775,NA,3seb,16
656.775,749.1,NA,3seb,16
656.575,747.925,NA,3seb,16
656.875,745.125,NA,3seb,16
656.75,744.9,NA,3seb,16
656.55,745.025,NA,3seb,16
655.925,745.8,NA,3seb,16
655.575,746.45,NA,3seb,16
654.175,750.0,NA,3seb,16
865.0,744.175,NA,3seb,17
865.025,744.475,NA,3seb,17
864.325,748.275,NA,3seb,17
864.1,749.0,NA,3seb,17
863.525,750.0,NA,3seb,17
265.6,750.0,NA,3seb,18
265.7,749.375,NA,3seb,18
265.7,749.0,NA,3seb,18
265.8,748.65,NA,3seb,18
266.05,747.85,NA,3seb,18
266.45,746.95,NA,3seb,18
266.65,746.55,NA,3seb,18
267.05,746.0,NA,3seb,18
267.725,745.175,NA,3seb,18
268.425,744.575,NA,3seb,18
268.925,744.275,NA,3seb,18
269.425,744.125,NA,3seb,18
269.9,744.125,NA,3seb,18
270.2,744.175,NA,3seb,18
270.575,744.325,NA,3seb,18
270.925,744.525,NA,3seb,18
271.225,744.825,NA,3seb,18
272.15,746.0,NA,3seb,18
272.575,746.4,NA,3seb,18
273.05,746.775,NA,3seb,18
273.675,747.1,NA,3seb,18
274.2,747.325,NA,3seb,18
274.725,747.65,NA,3seb,18
275.575,748.125,NA,3seb,18
277.15,749.2,NA,3seb,18
277.325,749.4,NA,3seb,18
277.45,749.7,NA,3seb,18
277.5,750.0,NA,3seb,18
119.65,743.375,NA,3seb,19
119.4,743.9,NA,3seb,19
119.125,744.925,NA,3seb,19
119.125,745.3,NA,3seb,19
119.225,745.5,NA,3seb,19
119.725,745.8,NA,3seb,19
120.425,745.675,NA,3seb,19
120.875,745.675,NA,3seb,19
121.35,745.75,NA,3seb,19
121.75,745.9,NA,3seb,19
123.2,746.65,NA,3seb,19
123.625,746.75,NA,3seb,19
124.25,746.775,NA,3seb,19
124.6,746.65,NA,3seb,19
125.2,746.3,NA,3seb,19
125.5,746.0,NA,3seb,19
125.7,745.775,NA,3seb,19
125.95,745.25,NA,3seb,19
126.425,744.125,NA,3seb,19
126.6,743.925,NA,3seb,19
127.15,743.4,NA,3seb,19
127.575,743.175,NA,3seb,19
127.975,743.075,NA,3seb,19
128.225,743.075,NA,3seb,19
128.85,743.175,NA,3seb,19
129.375,743.375,NA,3seb,19
130.05,743.7,NA,3seb,19
130.425,744.0,NA,3seb,19
131.3,744.85,NA,3seb,19
131.675,745.35,NA,3seb,19
132.225,746.35,NA,3seb,19
132.925,747.8,NA,3seb,19
133.05,748.2,NA,3seb,19
82.5,743.025,NA,3seb,20
82.475,744.425,NA,3seb,20
82.575,745.95,NA,3seb,20
82.675,746.75,NA,3seb,20
82.675,747.675,NA,3seb,20
82.575,748.775,NA,3seb,20
82.6,750.0,NA,3seb,20
791.85,745.75,NA,3seb,21
792.75,743.575,NA,3seb,21
793.55,743.025,NA,3seb,21
793.9,743.1,NA,3seb,21
794.375,743.825,NA,3seb,21
794.55,745.375,NA,3seb,21
794.725,745.875,NA,3seb,21
794.825,746.025,NA,3seb,21
14.325,750.0,NA,3seb,22
13.45,748.775,NA,3seb,22
13.375,748.525,NA,3seb,22
13.3,748.0,NA,3seb,22
13.15,747.425,NA,3seb,22
12.95,746.925,NA,3seb,22
12.225,745.75,NA,3seb,22
11.925,744.9,NA,3seb,22
11.8,744.675,NA,3seb,22
11.5,744.4,NA,3seb,22
11.05,744.075,NA,3seb,22
10.65,743.925,NA,3seb,22
10.35,743.925,NA,3seb,22
10.15,744.0,NA,3seb,22
9.85,744.3,NA,3seb,22
9.2,745.3,NA,3seb,22
8.9,745.625,NA,3seb,22
8.7,745.775,NA,3seb,22
8.5,745.825,NA,3seb,22
8.05,745.8,NA,3seb,22
7.65,745.675,NA,3seb,22
7.375,745.525,NA,3seb,22
7.025,745.175,NA,3seb,22
5.9,743.525,NA,3seb,22
5.55,743.2,NA,3seb,22
5.35,743.05,NA,3seb,22
5.075,743.0,NA,3seb,22
4.475,743.025,NA,3seb,22
3.975,743.1,NA,3seb,22
2.4,742.9,NA,3seb,22
2.025,742.9,NA,3seb,22
1.4,742.975,NA,3seb,22
0.8,743.175,NA,3seb,22
0.0,743.5,NA,3seb,22
402.475,742.875,NA,3seb,23
400.7,743.15,NA,3seb,23
400.05,743.35,NA,3seb,23
398.6,744.3,NA,3seb,23
396.95,744.85,NA,3seb,23
394.85,745.1,NA,3seb,23
394.225,745.275,NA,3seb,23
393.625,745.7,NA,3seb,23
393.2,746.2,NA,3seb,23
392.775,746.925,NA,3seb,23
392.525,747.575,NA,3seb,23
392.05,748.025,NA,3seb,23
390.475,748.675,NA,3seb,23
388.675,749.1,NA,3seb,23
387.875,749.15,NA,3seb,23
387.4,749.15,NA,3seb,23
385.125,748.65,NA,3seb,23
383.7,748.6,NA,3seb,23
383.175,748.95,NA,3seb,23
382.25,750.0,NA,3seb,23
736.5,750.0,NA,3seb,24
735.975,749.625,NA,3seb,24
733.9,748.45,NA,3seb,24
732.825,748.0,NA,3seb,24
728.85,746.725,NA,3seb,24
728.05,746.375,NA,3seb,24
726.825,745.6,NA,3seb,24
726.05,745.375,NA,3seb,24
722.675,744.725,NA,3seb,24
721.375,744.175,NA,3seb,24
719.825,743.125,NA,3seb,24
718.375,741.625,NA,3seb,24
717.9,741.275,NA,3seb,24
717.7,741.35,NA,3seb,24
717.4,741.6,NA,3seb,24
716.425,742.85,NA,3seb,24
716.125,743.425,NA,3seb,24
715.25,745.85,NA,3seb,24
713.475,748.5,NA,3seb,24
712.925,749.875,NA,3seb,24
712.85,750.0,NA,3seb,24
444.65,750.0,NA,3seb,25
445.25,749.55,NA,3seb,25
448.025,748.4,NA,3seb,25
449.0,747.9,NA,3seb,25
449.975,747.25,NA,3seb,25
451.325,746.1,NA,3seb,25
452.925,743.8,NA,3seb,25
453.325,742.9,NA,3seb,25
453.625,741.55,NA,3seb,25
453.825,741.325,NA,3seb,25
454.525,741.15,NA,3seb,25
455.65,741.1,NA,3seb,25
456.475,741.15,NA,3seb,25
457.9,741.4,NA,3seb,25
459.5,741.4,NA,3seb,25
461.35,741.7,NA,3seb,25
461.85,741.95,NA,3seb,25
462.75,742.775,NA,3seb,25
463.05,743.3,NA,3seb,25
463.125,744.5,NA,3seb,25
462.075,747.375,NA,3seb,25
462.2,748.875,NA,3seb,25
462.45,750.0,NA,3seb,25
0.0,740.0,NA,3seb,26
1.05,739.5,NA,3seb,26
1.325,739.425,NA,3seb,26
1.75,739.475,NA,3seb,26
2.175,739.7,NA,3seb,26
2.6,739.8,NA,3seb,26
2.6,739.8,NA,3seb,27
2.95,739.85,NA,3seb,27
3.275,739.85,NA,3seb,27
3.875,739.7,NA,3seb,27
5.2,739.15,NA,3seb,27
5.45,739.15,NA,3seb,27
5.775,739.25,NA,3seb,27
5.975,739.375,NA,3seb,27
6.5,740.05,NA,3seb,27
6.85,740.3,NA,3seb,27
7.325,740.475,NA,3seb,27
7.9,740.6,NA,3seb,27
8.375,740.575,NA,3seb,27
8.95,740.475,NA,3seb,27
9.4,740.2,NA,3seb,27
10.55,739.3,NA,3seb,27
11.125,739.0,NA,3seb,27
11.45,738.925,NA,3seb,27
11.775,738.95,NA,3seb,27
12.05,739.0,NA,3seb,27
12.425,739.225,NA,3seb,27
12.725,739.5,NA,3seb,27
13.275,740.575,NA,3seb,27
13.65,741.075,NA,3seb,27
14.525,742.05,NA,3seb,27
15.175,742.55,NA,3seb,27
15.725,743.1,NA,3seb,27
15.8,743.3,NA,3seb,27
15.875,743.85,NA,3seb,27
15.875,744.875,NA,3seb,27
16.175,746.2,NA,3seb,27
16.425,747.075,NA,3seb,27
16.825,747.95,NA,3seb,27
17.175,748.625,NA,3seb,27
17.375,749.2,NA,3seb,27
17.55,750.0,NA,3seb,27
469.575,750.0,NA,3seb,28
469.675,749.75,NA,3seb,28
469.725,748.5,NA,3seb,28
469.825,747.8,NA,3seb,28
470.425,746.75,NA,3seb,28
471.35,745.7,NA,3seb,28
472.3,744.75,NA,3seb,28
473.4,743.2,NA,3seb,28
473.775,742.8,NA,3seb,28
475.6,741.7,NA,3seb,28
476.525,741.3,NA,3seb,28
477.3,741.25,NA,3seb,28
477.6,741.325,NA,3seb,28
478.15,741.7,NA,3seb,28
478.425,742.025,NA,3seb,28
479.275,743.65,NA,3seb,28
479.85,744.1,NA,3seb,28
480.5,744.25,NA,3seb,28
481.375,744.25,NA,3seb,28
482.325,743.975,NA,3seb,28
485.425,743.225,NA,3seb,28
486.625,742.65,NA,3seb,28
487.9,741.95,NA,3seb,28
490.375,740.3,NA,3seb,28
492.45,738.6,NA,3seb,28
494.15,738.175,NA,3seb,28
494.95,738.175,NA,3seb,28
495.95,738.45,NA,3seb,28
496.45,738.725,NA,3seb,28
497.325,739.525,NA,3seb,28
498.075,741.55,NA,3seb,28
498.425,743.4,NA,3seb,28
499.125,745.525,NA,3seb,28
499.525,746.325,NA,3seb,28
500.375,747.525,NA,3seb,28
500.95,748.1,NA,3seb,28
501.725,748.65,NA,3seb,28
502.125,749.1,NA,3seb,28
502.175,749.375,NA,3seb,28
502.65,750.0,NA,3seb,28
649.95,750.0,NA,3seb,29
650.775,748.425,NA,3seb,29
651.9,746.825,NA,3seb,29
652.125,746.35,NA,3seb,29
653.6,744.4,NA,3seb,29
658.625,739.55,NA,3seb,29
659.225,738.775,NA,3seb,29
659.5,738.3,NA,3seb,29
659.525,738.05,NA,3seb,29
659.725,737.95,NA,3seb,29
660.875,737.925,NA,3seb,29
661.75,738.175,NA,3seb,29
661.95,738.45,NA,3seb,29
662.05,739.25,NA,3seb,29
661.975,739.675,NA,3seb,29
661.225,741.575,NA,3seb,29
660.975,742.575,NA,3seb,29
660.65,743.625,NA,3seb,29
660.2,744.6,NA,3seb,29
659.875,745.775,NA,3seb,29
659.825,746.75,NA,3seb,29
660.125,748.175,NA,3seb,29
660.5,748.925,NA,3seb,29
661.225,750.0,NA,3seb,29
624.275,750.0,NA,3seb,30
623.8,749.375,NA,3seb,30
620.85,744.55,NA,3seb,30
618.475,742.125,NA,3seb,30
617.525,741.0,NA,3seb,30
616.25,739.975,NA,3seb,30
615.5,739.6,NA,3seb,30
615.075,740.85,NA,3seb,30
614.875,742.6,NA,3seb,30
614.55,744.0,NA,3seb,30
613.2,746.35,NA,3seb,30
611.65,748.325,NA,3seb,30
611.15,748.825,NA,3seb,30
610.55,749.15,NA,3seb,30
609.975,749.15,NA,3seb,30
609.325,748.75,NA,3seb,30
608.2,747.825,NA,3seb,30
607.55,747.1,NA,3seb,30
605.675,744.525,NA,3seb,30
604.8,742.775,NA,3seb,30
604.375,741.375,NA,3seb,30
603.575,739.4,NA,3seb,30
602.85,738.475,NA,3seb,30
600.625,737.175,NA,3seb,30
599.95,736.675,NA,3seb,30
599.625,736.9,NA,3seb,30
599.175,737.65,NA,3seb,30
598.9,738.4,NA,3seb,30
598.65,740.675,NA,3seb,30
597.875,745.375,NA,3seb,30
597.75,748.525,NA,3seb,30
597.65,749.025,NA,3seb,30
597.375,749.275,NA,3seb,30
597.05,749.4,NA,3seb,30
596.425,749.275,NA,3seb,30
595.375,748.825,NA,3seb,30
594.725,748.825,NA,3seb,30
594.4,749.025,NA,3seb,30
594.2,749.375,NA,3seb,30
594.075,750.0,NA,3seb,30
95.475,736.575,NA,3seb,31
95.225,737.0,NA,3seb,31
95.075,737.5,NA,3seb,31
94.95,738.25,NA,3seb,31
94.875,739.2,NA,3seb,31
94.925,739.725,NA,3seb,31
95.25,741.0,NA,3seb,31
95.675,742.15,NA,3seb,31
96.45,743.7,NA,3seb,31
96.725,744.5,NA,3seb,31
97.025,746.075,NA,3seb,31
97.275,746.625,NA,3seb,31
97.525,747.1,NA,3seb,31
97.925,747.675,NA,3seb,31
98.625,748.375,NA,3seb,31
99.375,749.0,NA,3seb,31
99.825,749.25,NA,3seb,31
100.2,749.425,NA,3seb,31
100.65,749.5,NA,3seb,31
101.25,749.5,NA,3seb,31
101.525,749.45,NA,3seb,31
101.925,749.225,NA,3seb,31
102.125,749.05,NA,3seb,31
821.425,744.775,NA,3seb,32
821.625,744.425,NA,3seb,32
822.4,743.5,NA,3seb,32
823.1,742.875,NA,3seb,32
823.85,742.45,NA,3seb,32
824.25,742.025,NA,3seb,32
825.775,739.95,NA,3seb,32
826.025,739.5,NA,3seb,32
826.4,738.375,NA,3seb,32
827.4,737.0,NA,3seb,32
827.7,736.275,NA,3seb,32
827.75,736.0,NA,3seb,32
646.425,750.0,NA,3seb,33
646.65,749.325,NA,3seb,33
647.15,748.2,NA,3seb,33
647.6,747.3,NA,3seb,33
648.225,746.35,NA,3seb,33
649.525,744.7,NA,3seb,33
651.4,742.8,NA,3seb,33
652.275,742.0,NA,3seb,33
654.675,740.3,NA,3seb,33
656.15,738.95,NA,3seb,33
658.425,735.975,NA,3seb,33
658.825,735.875,NA,3seb,33
660.875,736.275,NA,3seb,33
661.775,736.3,NA,3seb,33
663.7,736.125,NA,3seb,33
664.35,736.275,NA,3seb,33
664.65,736.5,NA,3seb,33
664.8,736.75,NA,3seb,33
664.775,737.775,NA,3seb,33
663.4,743.9,NA,3seb,33
663.15,745.925,NA,3seb,33
663.2,746.8,NA,3seb,33
663.7,748.0,NA,3seb,33
664.375,749.0,NA,3seb,33
665.425,750.0,NA,3seb,33
835.5,734.625,NA,3seb,34
836.0,735.35,NA,3seb,34
836.4,736.575,NA,3seb,34
836.475,737.0,NA,3seb,34
836.35,739.0,NA,3seb,34
836.45,740.575,NA,3seb,34
836.65,742.225,NA,3seb,34
837.2,744.925,NA,3seb,34
837.675,746.85,NA,3seb,34
838.075,747.925,NA,3seb,34
838.95,749.65,NA,3seb,34
839.3,750.0,NA,3seb,34
777.025,734.625,NA,3seb,35
777.025,736.95,NA,3seb,35
777.25,738.225,NA,3seb,35
777.625,739.35,NA,3seb,35
777.6,740.2,NA,3seb,35
777.325,741.15,NA,3seb,35
776.425,742.95,NA,3seb,35
776.075,743.9,NA,3seb,35
775.975,744.525,NA,3seb,35
775.975,746.025,NA,3seb,35
776.275,747.525,NA,3seb,35
776.225,748.975,NA,3seb,35
775.75,750.0,NA,3seb,35
300.575,734.5,NA,3seb,36
300.975,734.7,NA,3seb,36
301.225,734.925,NA,3seb,36
301.325,735.075,NA,3seb,36
301.45,735.375,NA,3seb,36
301.45,735.725,NA,3seb,36
301.4,735.875,NA,3seb,36
301.275,736.125,NA,3seb,36
301.075,736.35,NA,3seb,36
300.8,736.55,NA,3seb,36
299.725,737.0,NA,3seb,36
299.35,737.1,NA,3seb,36
298.925,737.1,NA,3seb,36
298.375,737.025,NA,3seb,36
296.7,736.9,NA,3seb,36
296.375,736.875,NA,3seb,36
296.075,736.925,NA,3seb,36
295.7,737.075,NA,3seb,36
294.85,737.6,NA,3seb,36
294.3,738.0,NA,3seb,36
293.95,738.2,NA,3seb,36
293.775,738.25,NA,3seb,36
293.35,738.275,NA,3seb,36
292.975,738.2,NA,3seb,36
292.75,738.1,NA,3seb,36
292.5,737.9,NA,3seb,36
292.4,737.725,NA,3seb,36
292.375,737.575,NA,3seb,36
292.4,737.525,NA,3seb,36
292.6,737.325,NA,3seb,36
293.25,736.975,NA,3seb,36
293.6,736.675,NA,3seb,36
293.675,736.55,NA,3seb,36
293.8,736.225,NA,3seb,36
293.8,735.575,NA,3seb,36
293.75,734.95,NA,3seb,36
293.65,734.6,NA,3seb,36
293.65,734.2,NA,3seb,36
293.725,734.025,NA,3seb,36
293.85,733.875,NA,3seb,36
293.95,733.825,NA,3seb,36
294.2,733.775,NA,3seb,36
295.175,734.0,NA,3seb,36
296.025,734.05,NA,3seb,36
298.25,733.975,NA,3seb,36
298.975,734.05,NA,3seb,36
300.575,734.5,NA,3seb,36
913.95,750.0,NA,3seb,37
914.075,748.925,NA,3seb,37
914.85,745.525,NA,3seb,37
914.95,744.05,NA,3seb,37
914.9,740.25,NA,3seb,37
914.625,737.7,NA,3seb,37
914.075,735.675,NA,3seb,37
913.625,734.425,NA,3seb,37
913.2,733.675,NA,3seb,37
912.975,733.75,NA,3seb,37
912.075,734.55,NA,3seb,37
910.9,735.075,NA,3seb,37
910.05,735.675,NA,3seb,37
909.775,736.1,NA,3seb,37
909.4,737.025,NA,3seb,37
908.275,739.425,NA,3seb,37
907.95,740.6,NA,3seb,37
907.85,741.95,NA,3seb,37
907.675,742.5,NA,3seb,37
907.275,743.3,NA,3seb,37
906.9,744.6,NA,3seb,37
905.625,747.1,NA,3seb,37
904.8,748.4,NA,3seb,37
903.325,750.0,NA,3seb,37
797.85,738.375,NA,3seb,38
797.075,737.925,NA,3seb,38
796.125,737.025,NA,3seb,38
795.075,736.45,NA,3seb,38
793.6,735.85,NA,3seb,38
791.175,735.1,NA,3seb,38
789.95,734.85,NA,3seb,38
788.75,734.825,NA,3seb,38
787.825,734.6,NA,3seb,38
786.475,734.05,NA,3seb,38
785.55,733.85,NA,3seb,38
784.7,733.475,NA,3seb,38
783.725,732.825,NA,3seb,38
783.175,732.725,NA,3seb,38
782.775,732.775,NA,3seb,38
782.55,733.05,NA,3seb,38
782.575,733.7,NA,3seb,38
783.075,734.65,NA,3seb,38
783.425,735.575,NA,3seb,38
783.45,736.25,NA,3seb,38
783.35,736.375,NA,3seb,38
510.55,750.0,NA,3seb,39
510.525,749.0,NA,3seb,39
510.7,748.35,NA,3seb,39
510.7,747.8,NA,3seb,39
510.475,746.6,NA,3seb,39
509.625,744.3,NA,3seb,39
508.55,743.0,NA,3seb,39
508.0,742.725,NA,3seb,39
504.475,742.225,NA,3seb,39
503.4,741.875,NA,3seb,39
501.675,741.075,NA,3seb,39
500.75,740.25,NA,3seb,39
499.6,738.9,NA,3seb,39
498.15,736.45,NA,3seb,39
497.725,735.5,NA,3seb,39
497.625,734.825,NA,3seb,39
497.325,734.3,NA,3seb,39
496.05,733.65,NA,3seb,39
495.2,733.1,NA,3seb,39
494.775,732.675,NA,3seb,39
493.95,732.275,NA,3seb,39
492.975,732.25,NA,3seb,39
492.425,732.425,NA,3seb,39
490.9,734.075,NA,3seb,39
489.575,734.925,NA,3seb,39
488.8,735.2,NA,3seb,39
486.8,735.6,NA,3seb,39
484.075,735.925,NA,3seb,39
480.375,735.55,NA,3seb,39
476.65,735.575,NA,3seb,39
475.225,735.75,NA,3seb,39
471.575,736.725,NA,3seb,39
470.25,736.825,NA,3seb,39
469.875,737.05,NA,3seb,39
468.875,739.0,NA,3seb,39
468.475,739.075,NA,3seb,39
467.525,738.3,NA,3seb,39
466.55,737.75,NA,3seb,39
465.9,736.825,NA,3seb,39
464.9,736.425,NA,3seb,39
464.65,736.4,NA,3seb,39
463.75,736.675,NA,3seb,39
463.0,737.075,NA,3seb,39
462.0,737.425,NA,3seb,39
460.475,737.5,NA,3seb,39
458.05,737.175,NA,3seb,39
455.175,735.8,NA,3seb,39
454.3,735.675,NA,3seb,39
453.025,735.7,NA,3seb,39
452.65,735.875,NA,3seb,39
452.2,736.375,NA,3seb,39
451.65,737.65,NA,3seb,39
450.975,740.55,NA,3seb,39
450.375,741.5,NA,3seb,39
449.85,742.025,NA,3seb,39
448.4,743.0,NA,3seb,39
446.05,744.025,NA,3seb,39
444.3,744.1,NA,3seb,39
442.325,744.025,NA,3seb,39
441.375,744.35,NA,3seb,39
440.325,745.525,NA,3seb,39
440.2,745.775,NA,3seb,39
440.025,746.825,NA,3seb,39
439.625,747.775,NA,3seb,39
439.025,748.85,NA,3seb,39
438.075,750.0,NA,3seb,39
614.05,733.2,NA,3seb,40
613.55,732.575,NA,3seb,40
612.975,732.125,NA,3seb,40
612.775,732.175,NA,3seb,40
612.25,732.15,NA,3seb,40
612.15,732.325,NA,3seb,40
612.225,734.25,NA,3seb,40
612.375,735.35,NA,3seb,40
612.25,737.4,NA,3seb,40
611.775,739.1,NA,3seb,40
610.9,741.35,NA,3seb,40
610.4,741.725,NA,3seb,40
609.95,741.675,NA,3seb,40
609.25,741.325,NA,3seb,40
608.875,740.95,NA,3seb,40
608.275,739.675,NA,3seb,40
607.45,738.175,NA,3seb,40
604.375,734.625,NA,3seb,40
602.875,732.25,NA,3seb,40
602.5,731.825,NA,3seb,40
601.975,731.4,NA,3seb,40
601.375,731.1,NA,3seb,40
598.9,730.3,NA,3seb,40
598.1,729.9,NA,3seb,40
597.625,729.825,NA,3seb,40
597.3,730.0,NA,3seb,40
595.625,732.35,NA,3seb,40
594.825,734.375,NA,3seb,40
594.575,735.875,NA,3seb,40
594.5,737.7,NA,3seb,40
594.825,740.825,NA,3seb,40
594.8,742.75,NA,3seb,40
594.35,744.725,NA,3seb,40
594.25,745.75,NA,3seb,40
594.075,746.225,NA,3seb,40
593.875,746.35,NA,3seb,40
593.65,746.3,NA,3seb,40
593.075,745.85,NA,3seb,40
591.725,745.425,NA,3seb,40
590.9,745.425,NA,3seb,40
590.35,745.65,NA,3seb,40
589.725,746.35,NA,3seb,40
589.525,746.85,NA,3seb,40
589.525,747.35,NA,3seb,40
590.275,748.425,NA,3seb,40
590.35,748.775,NA,3seb,40
590.125,748.95,NA,3seb,40
589.175,748.95,NA,3seb,40
588.65,749.175,NA,3seb,40
587.95,750.0,NA,3seb,40
892.65,737.9,NA,3seb,41
892.175,737.15,NA,3seb,41
890.3,732.45,NA,3seb,41
889.925,731.475,NA,3seb,41
889.65,730.3,NA,3seb,41
888.575,727.5,NA,3seb,41
108.5,726.075,NA,3seb,42
109.525,726.575,NA,3seb,42
110.975,727.05,NA,3seb,42
111.7,727.225,NA,3seb,42
112.2,727.3,NA,3seb,42
114.575,727.425,NA,3seb,42
115.825,727.375,NA,3seb,42
117.35,727.025,NA,3seb,42
82.925,729.3,NA,3seb,43
83.125,729.1,NA,3seb,43
83.475,728.6,NA,3seb,43
83.625,728.275,NA,3seb,43
83.9,727.875,NA,3seb,43
84.275,727.45,NA,3seb,43
85.3,726.625,NA,3seb,43
86.65,725.8,NA,3seb,43
919.325,750.0,NA,3seb,44
919.675,748.425,NA,3seb,44
919.75,747.325,NA,3seb,44
919.125,745.425,NA,3seb,44
919.125,743.625,NA,3seb,44
918.9,741.75,NA,3seb,44
918.9,740.675,NA,3seb,44
919.1,739.175,NA,3seb,44
919.125,737.65,NA,3seb,44
918.95,735.45,NA,3seb,44
918.625,734.05,NA,3seb,44
917.95,732.65,NA,3seb,44
916.35,731.05,NA,3seb,44
915.85,730.35,NA,3seb,44
913.775,726.525,NA,3seb,44
912.8,725.9,NA,3seb,44
912.15,725.7,NA,3seb,44
911.825,725.85,NA,3seb,44
911.65,726.375,NA,3seb,44
911.45,727.05,NA,3seb,44
911.05,729.0,NA,3seb,44
910.825,729.6,NA,3seb,44
909.875,730.975,NA,3seb,44
906.675,733.9,NA,3seb,44
905.375,736.7,NA,3seb,44
904.875,738.375,NA,3seb,44
903.9,741.05,NA,3seb,44
902.75,743.2,NA,3seb,44
901.25,744.9,NA,3seb,44
899.875,745.75,NA,3seb,44
898.425,746.225,NA,3seb,44
897.25,746.35,NA,3seb,44
896.475,746.3,NA,3seb,44
895.325,746.075,NA,3seb,44
893.425,745.4,NA,3seb,44
892.1,744.775,NA,3seb,44
891.2,744.2,NA,3seb,44
890.125,743.025,NA,3seb,44
